time,linear_x,linear_y,angular_z,thruster_surge_left,thruster_surge_right,thruster_sway_front,thruster_sway_rear
1712923674.8042214,-0.006563871973049919,0.02153977125775948,0.01518161571584642,0.0,0.0,0.0,-0.0
1712923674.8841236,-0.0053200122760190035,0.023553833285693243,0.015438579255715013,0.0,0.0,0.0,-0.0
1712923674.9742072,-0.0053200122760190035,0.023553833285693243,0.015527661424130201,0.0,0.0,0.0,-0.0
1712923675.0654588,-0.008102047364658506,0.019594674620900074,0.015722861979156733,0.0,0.0,0.0,-0.0
1712923675.154192,-0.008097614170998314,0.023303461586967725,0.015992431435734034,0.0,0.0,0.0,-0.0
1712923675.2441564,-0.014142049078022596,0.011530202025111111,0.016224499326199293,0.0,0.0,0.0,-0.0
1712923675.3341007,-0.009883978105487414,0.021888559003681928,0.016488028690218925,0.0,0.0,0.0,-0.0
1712923675.4241865,-0.009883978105487414,0.021888559003681928,0.016581679694354534,0.0,0.0,0.0,-0.0
1712923675.5142462,-0.008382047942338622,0.021912276850716395,0.0168341095559299,0.0,0.0,0.0,-0.0
1712923675.6042993,-0.012142836028346645,0.004604044863087974,0.017081310506910086,0.0,0.0,0.0,-0.0
1712923675.685623,-0.007927959538855289,0.01117056768986031,0.017293947748839855,0.0,0.0,0.0,-0.0
1712923675.7742562,-0.007927959538855289,0.01117056768986031,0.017387041822075844,0.0,0.0,0.0,-0.0
1712923675.8648665,-0.01366161314840229,0.0038586834825181807,0.01762913540005684,0.0,0.0,0.0,-0.0
1712923675.9542935,-0.013989663964493712,0.0030896423252422707,0.017833959311246872,0.0,0.0,0.0,-0.0
1712923676.044395,-0.009761216343404946,0.009634529608299098,0.01808415725827217,0.0,0.0,0.0,-0.0
1712923676.1354997,-0.009332832225004781,0.01622638237602326,0.018250846303999424,0.0,0.0,0.0,-0.0
1712923676.2243,-0.009332832225004781,0.01622638237602326,0.018361813854426146,0.0,0.0,0.0,-0.0
1712923676.3143198,-0.009173080993931073,0.022146823355518118,0.01859735418111086,0.0,0.0,0.0,-0.0
1712923676.4043844,-0.008258072809036562,0.019713575399836973,0.018788272514939308,0.0,0.0,0.0,-0.0
1712923676.4846756,-0.008015565842169243,0.02024426962497243,0.019017758313566446,0.6283185307179586,1.2566370614359172,0.0,-0.0
1712923676.574173,-0.006594497375517698,0.024493432181389573,0.01909297239035368,0.6283185307179586,1.2566370614359172,0.0,-0.0
1712923676.6644726,-0.005678720324762535,0.024732556509924085,0.019323730375617743,0.0,0.0,0.0,-0.0
1712923676.7541738,-0.006232596109884941,0.023274444518142007,0.019533594604581594,0.0,0.0,0.0,-0.0
1712923676.8441825,-0.006232596109884941,0.023274444518142007,0.019764322321861982,0.0,0.0,0.0,-0.0
1712923676.934161,-0.007975892420866165,0.0207682015459407,0.020006812643259764,0.0,0.0,0.0,-0.0
1712923677.024249,-0.009715441205733042,0.0182533385600501,0.020104187540709972,0.6283185307179586,0.6283185307179586,0.0,-0.0
1712923677.114213,-0.0104914409994563,0.01724127328738129,0.0203786245547235,0.0,1.2566370614359172,0.0,-0.0
1712923677.2042212,-0.01430612151855224,0.01708764442630662,0.02057265304028988,0.0,0.0,0.0,-0.0
1712923677.3744473,-0.010734026526241926,0.016159746376384995,0.020903219934552908,0.0,0.0,0.0,-0.0
1712923677.4648297,-0.006185612827366719,0.01676231237864752,0.021109083201736212,0.0,0.0,0.0,-0.0
1712923677.5542293,-0.00789667702914917,0.020747540729120335,0.021325229667127132,0.0,0.0,0.0,-0.0
1712923677.6441417,-0.012054397211431103,0.016165756130380016,0.021574986167252064,0.0,0.0,0.0,-0.0
1712923677.7342298,-0.013075940889757904,0.014456135690033163,0.021828807424753904,0.0,0.0,0.0,-0.0
1712923677.824192,-0.013075940889757904,0.014456135690033163,0.021866620518267155,0.0,0.0,0.0,-0.0
1712923677.9141886,-0.011896564298601765,0.01797235711727037,0.02209023293107748,0.0,0.0,0.0,-0.0
1712923678.0042305,-0.015108293617910138,0.013753435769130712,0.022327855695039034,0.0,0.0,0.0,-0.0
1712923678.1742787,-0.015098814133388839,0.01086417473480935,0.022637998219579458,0.0,0.0,0.0,-0.0
1712923678.264772,-0.013472284959254326,0.011922780845747907,0.02285108808428049,0.0,0.0,0.0,-0.0
1712923678.3541918,-0.01472829462375036,0.013444711940487145,0.023013580590486526,0.0,0.0,0.0,-0.0
1712923678.4451494,-0.015236802921766279,0.013125523644366067,0.023212244268506765,1.2566370614359172,0.0,0.0,-0.0
1712923678.5341165,-0.014379384354760969,0.013381843484033363,0.023427913896739483,2.5132741228718345,3.7699111843077517,0.0,-0.0
1712923678.6242094,-0.014379384354760969,0.013381843484033363,0.023549476638436317,0.0,3.7699111843077517,0.0,-0.0
1712923678.7142565,-0.014479113982084107,0.015938455245727755,0.023690379224717617,0.0,1.2566370614359172,0.0,-0.0
1712923678.8042424,-0.01405353483576429,0.013313200125833969,0.02387515176087618,0.0,0.0,0.0,-0.0
1712923678.9742675,-0.013631608845770797,0.005233263473034802,0.024142264388501644,0.0,0.0,0.0,-0.0
1712923679.0647368,-0.013631608845770797,0.005233263473034802,0.02431641286239028,0.0,0.0,0.0,-0.0
1712923679.1541462,-0.01151406826333503,0.011514478445682402,0.024537127930670977,0.0,0.0,-1.2566370614359172,-0.0
1712923679.2440453,-0.016718743718581626,0.009333227346103586,0.02471451787278056,11.309733552923255,1.2566370614359172,-5.026548245743669,2.5132741228718345
1712923679.33394,-0.01726392432638942,0.005189370466709989,0.024848536122590303,17.59291886010284,15.079644737231007,-4.39822971502571,3.7699111843077517
1712923679.4241233,-0.013390202011724283,0.01262334465458871,0.02491779113188386,25.132741228718345,23.876104167282428,-5.654866776461628,3.141592653589793
1712923679.5140648,-0.009823719880729245,0.019419343112946533,0.025135106407105923,33.929200658769766,30.159289474462014,-5.654866776461628,5.026548245743669
1712923679.6041296,-0.009823719880729245,0.019419343112946533,0.02526108454912901,39.5840674352314,37.070793312359555,-5.026548245743669,4.39822971502571
1712923679.774123,-0.0031733424518269005,0.01981918856577681,0.025511141400784254,47.752208334564855,45.23893421169302,-5.026548245743669,5.026548245743669
1712923679.8644202,0.002472053940844461,0.01884832018443844,0.025925542693585157,50.26548245743669,49.00884539600077,-5.026548245743669,3.7699111843077517
1712923679.9542205,0.010007439076680204,0.02973856907933721,0.026310294400900602,52.15043804959057,50.893800988154645,-5.026548245743669,3.7699111843077517
1712923680.0444655,0.015517375602168365,0.02700242989223391,0.026705577038228512,54.03539364174444,52.15043804959057,-5.026548245743669,5.026548245743669
1712923680.1348958,0.015517375602168365,0.02700242989223391,0.027294656727463007,55.29203070318035,54.03539364174444,-5.026548245743669,4.39822971502571
1712923680.2242382,0.01845857715966691,0.012214936360416175,0.02759021893143654,55.29203070318035,55.29203070318035,-5.026548245743669,5.026548245743669
1712923680.3142662,0.028568881059281216,0.014099412287240232,0.028213254176080227,56.548667764616276,55.29203070318035,-5.026548245743669,4.39822971502571
1712923680.4043183,0.03793628628590794,0.01709188914866142,0.02824433147907257,55.92034923389832,55.29203070318035,-5.026548245743669,5.026548245743669
1712923680.574281,0.04420055268888862,0.015392490549560878,0.02812339924275875,56.548667764616276,55.29203070318035,-5.654866776461628,4.39822971502571
1712923680.6648498,0.04808907044662161,0.008083307423885926,0.028113333974033594,56.548667764616276,56.548667764616276,-5.026548245743669,3.7699111843077517
1712923680.7543523,0.05575354631904907,0.004555211193017739,0.02795996656641364,56.548667764616276,55.92034923389832,-5.654866776461628,5.026548245743669
1712923680.844183,0.06657270967982139,0.007399296632461203,0.02818561252206564,56.548667764616276,56.548667764616276,-5.026548245743669,4.39822971502571
1712923680.9348195,0.06853937717404879,0.00540503481440403,0.028419661335647106,56.548667764616276,55.92034923389832,-5.654866776461628,3.7699111843077517
1712923681.0241597,0.06853937717404879,0.00540503481440403,0.028610709588974714,56.548667764616276,55.29203070318035,-5.026548245743669,4.39822971502571
1712923681.1141798,0.0716673831287073,0.0019912706477154263,0.02903121802955866,56.548667764616276,55.29203070318035,-5.026548245743669,5.026548245743669
1712923681.2041667,0.08269333073817958,0.00023581754587561309,0.029404032975435257,55.92034923389832,55.29203070318035,-5.026548245743669,5.026548245743669
1712923681.294284,0.09491116279077283,0.004597559367942013,0.029606982599943876,56.548667764616276,54.6637121724624,-5.026548245743669,3.7699111843077517
1712923681.3742387,0.09491116279077283,0.004597559367942013,0.02975570224225521,55.29203070318035,54.6637121724624,-5.026548245743669,5.026548245743669
1712923681.4649394,0.10284067282361936,0.006264554638821447,0.030174060724675655,56.548667764616276,54.03539364174444,-5.026548245743669,4.39822971502571
1712923681.5541348,0.10436176725313256,0.00876007485038918,0.030494237784296274,55.29203070318035,55.29203070318035,-5.654866776461628,5.026548245743669
1712923681.6441364,0.10860797482982883,0.008223012824920469,0.03091461304575205,55.29203070318035,55.29203070318035,-5.654866776461628,3.7699111843077517
1712923681.7345002,0.1156230306258303,0.0036623960676490826,0.031043394468724728,55.92034923389832,55.29203070318035,-6.283185307179586,3.7699111843077517
1712923681.8242495,0.1156230306258303,0.0036623960676490826,0.030906901694834232,55.29203070318035,54.03539364174444,-5.654866776461628,3.7699111843077517
1712923681.9144058,0.11992944500307497,0.005966240331504443,0.03065768349915743,55.29203070318035,54.03539364174444,-5.026548245743669,5.026548245743669
1712923682.0040133,0.12578961555126428,0.01130785589719152,0.03049868019297719,55.29203070318035,55.29203070318035,11.309733552923255,4.39822971502571
1712923682.0941567,0.1268660081321349,0.005981452693357309,0.0300338645465672,55.29203070318035,55.29203070318035,18.84955592153876,7.5398223686155035
1712923682.1739178,0.12569620898280479,-0.00032784323072465246,0.02977366466075182,54.03539364174444,55.29203070318035,20.106192982974676,10.681415022205297
1712923682.2639706,0.13000638248835578,0.0014019745870815278,0.02942810859531164,53.40707511102649,55.29203070318035,31.41592653589793,16.336281798666924
1712923682.3541422,0.13000638248835578,0.0014019745870815278,0.029125302098691463,50.26548245743669,54.03539364174444,40.84070449666731,25.132741228718345
1712923682.4441323,0.1312897514678208,-0.01028093159373928,0.02905111899599433,38.955748904513435,50.26548245743669,47.752208334564855,31.41592653589793
1712923682.534021,0.13083064269831018,-0.021771689927089406,0.029278867412358522,20.106192982974676,39.5840674352314,55.29203070318035,33.929200658769766
1712923682.6240313,0.12947488110148264,-0.014310686674194224,0.029441320337355137,3.7699111843077517,34.55751918948773,58.43362335677015,18.84955592153876
1712923682.7140648,0.12825019488336886,-0.010018132701873864,0.029665041249245405,-8.168140899333462,37.070793312359555,57.80530482605219,-6.283185307179586
1712923682.804096,0.12763038771157942,-0.022633422164112238,0.02956416318193078,-19.477874452256717,38.955748904513435,57.80530482605219,-13.823007675795088
1712923682.894074,0.12763038771157942,-0.022633422164112238,0.029328245669603348,-27.646015351590176,40.21238596594935,57.17698629533423,-23.876104167282428
1712923682.9739265,0.1262233797067524,-0.02368128552821104,0.02893915120512247,-35.18583772020568,40.21238596594935,55.29203070318035,-35.18583772020568
1712923683.064136,0.1220566143658665,-0.01986356655558349,0.027681464329361916,-40.84070449666731,40.84070449666731,53.40707511102649,-43.35397861953915
1712923683.1541033,0.12024181617034117,-0.020290624429755634,0.025165392085909843,-45.23893421169302,40.21238596594935,52.778756580308524,-50.26548245743669
1712923683.2440155,0.1181902684256552,-0.020676533447845022,0.018988347612321377,-47.752208334564855,40.21238596594935,51.5221195188726,-54.03539364174444
1712923683.3339732,0.1181902684256552,-0.020676533447845022,0.013952895067632198,-49.00884539600077,40.84070449666731,52.778756580308524,-55.29203070318035
1712923683.4239902,0.10749514992036788,-0.032166336129518316,0.011789612472057343,-49.00884539600077,38.955748904513435,52.15043804959057,-56.548667764616276
1712923683.514086,0.10009385069159174,-0.042029410509514274,0.00720598001498729,-49.00884539600077,39.5840674352314,51.5221195188726,-57.80530482605219
1712923683.6040392,0.09683535294396135,-0.04076906578954138,0.0021517983404919505,-49.00884539600077,39.5840674352314,50.893800988154645,-56.548667764616276
1712923683.6940317,0.09905535507038665,-0.02222901889933951,-0.00326824386138469,-47.752208334564855,38.955748904513435,51.5221195188726,-57.17698629533423
1712923683.7739847,0.09905535507038665,-0.02222901889933951,-0.006864060182124376,-46.49557127312894,38.32743037379548,50.893800988154645,-57.17698629533423
1712923683.8641214,0.09926439570552081,-0.01581198787284306,-0.014948574593290687,-46.49557127312894,38.32743037379548,50.26548245743669,-57.80530482605219
1712923683.9539964,0.09320236095750126,-0.018940248511440626,-0.02306543942540884,-45.23893421169302,37.070793312359555,50.26548245743669,-57.17698629533423
1712923684.043952,0.08438223004829021,-0.018073786587572707,-0.03053383156657219,-44.610615680975066,37.070793312359555,49.637163926718735,-57.80530482605219
1712923684.1342373,0.07819049601783151,-0.02162899493473896,-0.03789432067424059,-43.35397861953915,36.4424747816416,50.26548245743669,-57.80530482605219
1712923684.2240589,0.07819049601783151,-0.02162899493473896,-0.04156999848783016,-42.725660088821186,36.4424747816416,49.00884539600077,-56.548667764616276
1712923684.3141384,0.07780385128623014,-0.022265107013632716,-0.049321806989610195,-41.46902302738527,36.4424747816416,50.26548245743669,-55.29203070318035
1712923684.4042747,0.0739230499426853,-0.016915194969379606,-0.056196391582489014,-41.46902302738527,36.4424747816416,49.00884539600077,-55.29203070318035
1712923684.4942884,0.07323656147546936,-0.01577969061833835,-0.06259132735431194,-40.21238596594935,36.4424747816416,49.00884539600077,-54.6637121724624
1712923684.6645117,0.07520598156446623,-0.012302344225946258,-0.07127407751977444,-39.5840674352314,35.18583772020568,48.38052686528282,-52.778756580308524
1712923684.754225,0.07129069114568773,-0.008012380266914552,-0.07724149711430073,-38.955748904513435,36.4424747816416,48.38052686528282,-52.778756580308524
1712923684.844281,0.06493155013967698,-0.014695561185889761,-0.08304802514612675,-37.69911184307752,36.4424747816416,48.38052686528282,-51.5221195188726
1712923684.9343467,0.06082377207257203,-0.01496580527402817,-0.08879248984158039,-37.69911184307752,35.18583772020568,48.38052686528282,-50.26548245743669
1712923685.0242364,0.06082377207257203,-0.01496580527402817,-0.09153474867343903,-37.69911184307752,35.18583772020568,48.38052686528282,-50.26548245743669
1712923685.114257,0.062437459341868166,-0.01471724856311609,-0.09710310399532318,-36.4424747816416,36.4424747816416,47.752208334564855,-49.00884539600077
1712923685.2043853,0.06448338410835448,-0.010240022168650043,-0.10278372839093208,-36.4424747816416,35.81415625092364,48.38052686528282,-49.637163926718735
1712923685.294439,0.07264699024464585,0.017365743787582936,-0.10827344097197056,-36.4424747816416,36.4424747816416,47.752208334564855,-49.637163926718735
1712923685.3744833,0.07221513295157272,0.02244521852081274,-0.11087411269545555,-36.4424747816416,35.18583772020568,48.38052686528282,-49.00884539600077
1712923685.465128,0.061146634747608425,-0.004661782004428051,-0.11599457822740078,-35.18583772020568,35.18583772020568,47.752208334564855,-49.00884539600077
1712923685.554241,0.061146634747608425,-0.004661782004428051,-0.12096926756203175,-35.81415625092364,36.4424747816416,47.752208334564855,-47.752208334564855
1712923685.6442292,0.06625231810235063,0.007239737403845158,-0.12564819864928722,-36.4424747816416,35.18583772020568,47.752208334564855,-47.752208334564855
1712923685.7343407,0.06760875612323688,0.014775933183014425,-0.1302434541285038,-35.18583772020568,35.81415625092364,47.752208334564855,-47.752208334564855
1712923685.8243754,0.06202512998350489,0.004777995034974641,-0.13247553631663322,-35.18583772020568,35.18583772020568,47.752208334564855,-47.752208334564855
1712923686.534194,0.058385644553591354,0.016966309937028717,-0.15873758867383003,-35.18583772020568,36.4424747816416,48.38052686528282,-47.752208334564855
1712923686.6243472,0.058385644553591354,0.016966309937028717,-0.16010403633117676,-35.18583772020568,36.4424747816416,47.752208334564855,-47.12388980384689
1712923686.8943982,0.049313593219465574,0.01707722312874442,-0.1676870733499527,-11.309733552923255,30.159289474462014,33.30088212805181,-18.84955592153876
1712923687.1542206,0.046887507215850666,0.019423482326243087,-0.1733170635998249,3.7699111843077517,13.194689145077131,11.309733552923255,-6.283185307179586
1712923687.2440991,0.04545592202461597,0.020668097758692383,-0.1753443144261837,-2.5132741228718345,8.79645943005142,-3.7699111843077517,-11.309733552923255
1712923687.3342695,0.04346815959930918,0.024621810944024214,-0.17720222100615501,-3.7699111843077517,-3.7699111843077517,-2.5132741228718345,-14.451326206513048
1712923687.4243534,0.04346815959930918,0.024621810944024214,-0.17723721638321877,-7.5398223686155035,-5.026548245743669,-7.5398223686155035,-15.079644737231007
1712923687.5141306,0.04743464739093766,0.045681862192059455,-0.17168711498379707,-11.309733552923255,-8.79645943005142,-10.053096491487338,-13.823007675795088
1712923687.6039352,0.051431477544683496,0.05529435492491647,-0.1643192246556282,-15.079644737231007,-11.309733552923255,-13.823007675795088,-15.079644737231007
1712923687.6938891,0.050014094957358396,0.05676595616900736,-0.15702881664037704,-19.477874452256717,-15.079644737231007,-16.336281798666924,-17.59291886010284
1712923687.7839446,0.037701521405436124,0.04635642000056349,-0.1501682959496975,-21.362830044410593,-21.362830044410593,-16.964600329384883,-18.2212373908208
1712923687.864235,0.037701521405436124,0.04635642000056349,-0.1468326598405838,-15.079644737231007,-16.336281798666924,-5.026548245743669,-13.823007675795088
1712923687.9540312,0.03642470292277041,0.04900045964124903,-0.14016875997185707,-17.59291886010284,-5.654866776461628,7.5398223686155035,-15.707963267948966
1712923688.0440207,0.04044779380163943,0.05644746186919273,-0.13457468524575233,-21.362830044410593,5.026548245743669,20.106192982974676,-22.61946710584651
1712923688.1340141,0.03996834106578159,0.05869746539055152,-0.1290738545358181,-25.132741228718345,15.079644737231007,28.902652413026097,-28.902652413026097
1712923688.2240765,0.041145438057034064,0.0641482605383506,-0.1264401227235794,-27.646015351590176,19.477874452256717,35.81415625092364,-33.929200658769766
1712923688.314052,0.041145438057034064,0.0641482605383506,-0.1216658279299736,-31.41592653589793,23.876104167282428,41.46902302738527,-37.69911184307752
1712923688.4039536,0.03330374931655965,0.04484093158231154,-0.11738626472651958,-33.929200658769766,28.902652413026097,45.23893421169302,-41.46902302738527
1712923688.494036,0.030464875824517915,0.0311354879445321,-0.11334376968443394,-35.81415625092364,32.044245066615886,47.752208334564855,-45.23893421169302
1712923688.5842435,0.030931786662116878,0.019227477067083755,-0.11081943847239017,-37.69911184307752,35.18583772020568,50.893800988154645,-46.49557127312894
1712923688.6641855,0.025568677710529758,0.009794904565859332,-0.11014963872730732,-37.69911184307752,37.69911184307752,51.5221195188726,-48.38052686528282
1712923688.7540007,0.023225624479048933,0.011011952046467308,-0.11008992791175842,-38.955748904513435,38.955748904513435,51.5221195188726,-49.00884539600077
1712923688.8439302,0.023225624479048933,0.011011952046467308,-0.11196724325418472,-40.21238596594935,40.21238596594935,51.5221195188726,-50.26548245743669
1712923688.9341168,0.02208859828302869,0.002692628584184814,-0.1158459223806858,-40.21238596594935,40.21238596594935,51.5221195188726,-50.893800988154645
