linear_x,linear_y,linear_z,thruster_surge_left,thruster_surge_right,thruster_sway_front,thruster_sway_rear,accelerations_linear_x,accelerations_linear_y,accelerations.angular_z
-0.0027468224763305617,-0.02406132325001738,-0.007724169776148628,-0.016556070651859045,-0.0063876339700073,0.019521637354046106,49.00884539600077,49.00884539600077,20.106192982974676,20.106192982974676
-0.0027468224763305617,-0.02406132325001738,-0.007724169776148628,-0.017167177982628345,-0.006924319779500365,0.019679007586091757,51.5221195188726,52.15043804959057,20.734511513692635,22.61946710584651
0.01562522862121227,-0.01532872494854674,-0.009863624020002317,-0.01372760720551014,-0.0037920931936241686,0.020207940600812435,55.29203070318035,55.29203070318035,18.84955592153876,23.876104167282428
0.02357468256964569,-0.018525102838459248,-0.005691149962653726,-0.010677050333470106,-0.0008125554595608264,0.020667089615017176,55.29203070318035,55.29203070318035,20.106192982974676,23.24778563656447
0.030480890409887995,-0.015247814660600057,-0.004259843803377444,-0.007417860790155828,0.002071739232633263,0.02107409108430147,56.548667764616276,55.29203070318035,18.84955592153876,20.106192982974676
0.030480890409887995,-0.015247814660600057,-0.004259843803377444,-0.004985288484022021,0.0043723927228711545,0.021240733098238707,56.548667764616276,56.548667764616276,14.451326206513048,12.566370614359172
0.03644113822681906,-0.015875455717564727,-0.001517737159849348,-0.0005594404392468277,0.007966978708282113,0.021302607376128435,56.548667764616276,55.29203070318035,8.79645943005142,5.654866776461628
0.04997682308073506,-0.014894590891009477,0.0003712061149496004,0.0035150785697624087,0.011014002375304699,0.020909065380692482,56.548667764616276,55.29203070318035,-3.7699111843077517,5.026548245743669
0.05973458811784227,-0.016619242405060408,0.0008633148963454016,0.00640507647767663,0.012942478992044926,0.02061143098399043,56.548667764616276,55.92034923389832,-3.141592653589793,5.026548245743669
0.060490004735713095,-0.02309754575743148,0.0028893052353709944,0.00951269711367786,0.0150781967677176,0.021052138414233923,56.548667764616276,56.548667764616276,-5.026548245743669,5.026548245743669
0.06808021255171225,-0.022050029961746424,0.0053931555484491404,0.011823541019111872,0.016118838917464018,0.022058880887925625,56.548667764616276,55.29203070318035,-5.026548245743669,5.026548245743669
0.07383084680767688,-0.022127191228255377,0.0032407565010420525,0.012812667060643435,0.016464189160615206,0.022403625771403313,56.548667764616276,55.29203070318035,-5.026548245743669,5.026548245743669
0.07726873913832255,-0.024364365510225992,0.002465002401659733,0.012262035394087434,0.015654595801606774,0.022530384361743927,56.548667764616276,55.29203070318035,-6.283185307179586,3.7699111843077517
0.07726873913832255,-0.024364365510225992,0.002465002401659733,0.011878945166245103,0.015228996751829982,0.022376821376383305,56.548667764616276,55.29203070318035,-5.026548245743669,5.026548245743669
0.08414935850663609,-0.02307842212209929,0.0034557983492268254,0.010921010747551918,0.013947111321613193,0.021977351047098637,55.92034923389832,55.29203070318035,-4.39822971502571,5.026548245743669
0.09089444087261332,-0.022443646085351734,0.0029501360117015424,0.009451531106606126,0.011925136903300881,0.021239059045910835,56.548667764616276,55.29203070318035,-3.7699111843077517,5.026548245743669
0.0984144322580214,-0.018368808518149628,0.003823921192371053,0.007972922059707344,0.009432734223082662,0.020318671595305204,55.29203070318035,55.29203070318035,-5.026548245743669,5.026548245743669
0.10657392086193648,-0.010619562075915502,0.000911307446179563,0.006700082216411829,0.007253559771925211,0.01943832030519843,55.92034923389832,54.6637121724624,-3.7699111843077517,5.026548245743669
0.11458006609498428,-0.008877799118228861,-0.001356977170011377,0.0046027497155591846,0.00410108792129904,0.018166821915656328,56.548667764616276,54.03539364174444,-5.026548245743669,5.026548245743669
0.11424060247682072,-0.01713223456171588,0.001355501876561611,0.003258893731981516,0.0022691148333251476,0.017329573165625334,55.92034923389832,55.29203070318035,-4.39822971502571,5.026548245743669
0.11331740873500437,-0.018717661695123865,0.0018163265893828065,0.00246563769178465,0.0010822480544447899,0.016764533706009388,55.29203070318035,55.29203070318035,-3.7699111843077517,5.026548245743669
0.1144833082485805,-0.017452419306054276,-0.0013587954655944119,0.0020919787348248065,0.0004309421856305562,0.016507777385413647,55.29203070318035,54.6637121724624,-4.39822971502571,5.026548245743669
0.12028786173411425,-0.013459235804734439,-0.0025210283018252083,0.0006120925609138794,-0.001144156587542966,0.01667131297290325,55.29203070318035,54.03539364174444,-5.026548245743669,5.026548245743669
0.12028786173411425,-0.013459235804734439,-0.0025210283018252083,-0.0006072359246900305,-0.002384521416388452,0.017365621402859688,54.6637121724624,54.03539364174444,-3.7699111843077517,5.026548245743669
0.12550530411644834,-0.013854839852311288,-0.003169621275030549,-0.002210544073022902,-0.0037724380963481963,0.018300054129213095,55.29203070318035,55.29203070318035,-3.7699111843077517,5.026548245743669
0.12670058955919472,-0.01940180617912552,-0.003415271183197401,-0.0036352043389342725,-0.005044429679401219,0.01919222204014659,54.6637121724624,55.29203070318035,-4.39822971502571,5.026548245743669
0.13161617927713706,-0.007417994526670072,-0.0031942069719583374,-0.00443991192150861,-0.005829315283335745,0.02003542799502611,55.29203070318035,55.29203070318035,-5.026548245743669,5.026548245743669
0.1323012740153899,-0.01640061504629297,-0.0039022788260853845,-0.005713737336918712,-0.006809468497522175,0.020519820041954517,54.6637121724624,55.29203070318035,-3.7699111843077517,4.39822971502571
0.1323012740153899,-0.01640061504629297,-0.0039022788260853845,-0.00633187557104975,-0.007371007697656751,0.020828804932534695,54.6637121724624,54.03539364174444,-5.026548245743669,5.026548245743669
0.13789194215985687,-0.020034518315134926,-0.006016485798594076,-0.007139646797440946,-0.00820618076249957,0.020894253626465797,55.29203070318035,54.03539364174444,-3.7699111843077517,5.026548245743669
0.14212924194202603,-0.017609342524727237,-0.008661080582830473,-0.007050373940728605,-0.00825545028783381,0.02078237058594823,55.29203070318035,54.6637121724624,-5.026548245743669,5.026548245743669
0.1446012867322317,-0.015924625432928073,-0.00805853665864095,-0.0073229908011853695,-0.00866618799045682,0.020772968884557486,55.29203070318035,55.29203070318035,-5.026548245743669,5.026548245743669
0.14767148576309064,-0.017908134333822105,-0.006835913556906161,-0.006236046785488725,-0.007844359264709055,0.020473848097026348,55.29203070318035,54.6637121724624,-4.39822971502571,5.026548245743669
0.15153327232030633,-0.01778108330756938,-0.006280708211595774,-0.006615908700041473,-0.00833431864157319,0.020159241277724504,55.29203070318035,54.03539364174444,-4.39822971502571,5.026548245743669
0.15153327232030633,-0.01778108330756938,-0.006280708211595774,-0.006422862294130027,-0.008296846644952893,0.02002315456047654,55.29203070318035,54.03539364174444,-3.7699111843077517,5.026548245743669
0.15444616584989387,-0.016666461707091563,-0.004305749395876773,-0.00404109398368746,-0.006779361632652581,0.020275712478905916,55.29203070318035,55.29203070318035,-3.7699111843077517,5.026548245743669
0.15726359968849768,-0.027488295506377193,-0.0023404229646499155,-0.0026025254046544433,-0.005493762670084834,0.020781565457582474,55.29203070318035,54.6637121724624,-5.026548245743669,5.026548245743669
0.15726359968849768,-0.027488295506377193,-0.0023404229646499155,-0.002208530728239566,-0.0049721923423931,0.02113132830709219,54.6637121724624,54.03539364174444,-4.39822971502571,5.026548245743669
0.16466186167463115,-0.01817235114113213,-0.003766130169359676,-0.0019155459303874522,-0.004345483030192554,0.0216624871827662,55.29203070318035,54.03539364174444,-5.026548245743669,5.026548245743669
0.16425990728628515,-0.02262966591808016,-0.00561305373350915,-0.001351941522443667,-0.003451927797868848,0.02178787486627698,54.6637121724624,55.29203070318035,-4.39822971502571,5.026548245743669
0.16754575559507012,-0.02647978961779672,-0.005361617740514921,-0.0006023682653903961,-0.002398132928647101,0.021822335198521614,55.29203070318035,55.29203070318035,-4.39822971502571,5.026548245743669
0.17110478901617107,-0.01783671693536527,-0.0049046962539124155,0.0005651092506013811,-0.0009936927526723593,0.022123785223811865,54.03539364174444,54.6637121724624,-5.026548245743669,5.026548245743669
0.17110478901617107,-0.01783671693536527,-0.0049046962539124155,0.0008471794717479497,-0.00043136937165400013,0.022226503118872643,55.29203070318035,54.03539364174444,-3.7699111843077517,5.026548245743669
0.1790249326305613,-0.020919293476897464,-0.0049036256821042845,0.002034603734500706,0.0015378885436803102,0.022932688239961863,54.6637121724624,55.29203070318035,-5.026548245743669,5.654866776461628
0.18189271751791702,-0.023917999588884648,-0.0012160712939227234,0.002342268649954349,0.0023774949950166047,0.023243690840899944,54.6637121724624,55.29203070318035,-5.026548245743669,5.026548245743669
0.18189271751791702,-0.023917999588884648,-0.0012160712939227234,0.002199292357545346,0.0023852192098274827,0.023249230813235044,54.03539364174444,55.29203070318035,-4.39822971502571,5.026548245743669
0.18231486025574273,-0.022362234848575753,0.00016032820588705355,0.001715561986202374,0.002539797860663384,0.023365150671452284,54.03539364174444,54.03539364174444,-3.7699111843077517,5.026548245743669
0.18241406249903752,-0.025130977337597414,-0.0005751532592141301,0.0017396096664015204,0.0027346403803676367,0.02360275061801076,54.6637121724624,54.03539364174444,-5.026548245743669,5.026548245743669
0.1872989293600369,-0.025320180603057137,-0.002153350834718585,0.0004855415172642097,0.0018554650887381285,0.024007888045161963,54.03539364174444,54.6637121724624,-4.39822971502571,5.026548245743669
0.19157802067408292,-0.02571732294890041,-0.001680688004759777,-0.0010418916353955865,0.0005491000629262999,0.0246432488784194,54.6637121724624,55.29203070318035,-5.026548245743669,5.026548245743669
0.19190900197839372,-0.026096113329305195,-0.0006386620459531331,-0.0017599234997760504,6.0643906181212515e-06,0.024973528925329447,54.03539364174444,54.6637121724624,-4.39822971502571,5.026548245743669
0.19555818916138779,-0.018744050119650146,-0.002795290463857184,-0.0025404756306670606,-0.0004666071545216255,0.0256297686137259,55.29203070318035,54.03539364174444,-4.39822971502571,5.026548245743669
0.1999695607870469,-0.021894797921148783,0.0005374403532596964,-0.00283719296567142,-0.0006436212715925649,0.025869987905025482,55.29203070318035,55.29203070318035,-5.026548245743669,4.39822971502571
0.20054483151361696,-0.024874807887385685,0.0016942419560463167,-0.0033958948915824294,-0.001000332718831487,0.025970699731260538,54.03539364174444,54.6637121724624,-5.026548245743669,5.026548245743669
0.2005829602466892,-0.02531484535566074,-0.0018111413822459142,-0.004421222838573158,-0.0015815485385246575,0.02618843037635088,55.29203070318035,54.6637121724624,-5.026548245743669,5.026548245743669
0.20472009970134972,-0.027808725090611205,-0.0038765943425391742,-0.005266226129606366,-0.0021614741417579353,0.02639722917228937,55.29203070318035,54.03539364174444,-4.39822971502571,5.026548245743669
0.20472009970134972,-0.027808725090611205,-0.0038765943425391742,-0.0056442532222718,-0.002073210518574342,0.02670201752334833,54.03539364174444,54.03539364174444,-3.7699111843077517,5.026548245743669
0.21212210854603586,-0.019869867620218695,-0.0032128205380293367,-0.006174898589961231,-0.002182582044042647,0.027047728653997183,54.6637121724624,55.29203070318035,-5.026548245743669,5.026548245743669
0.21422730548304075,-0.021236577879159804,-0.0012966733237147858,-0.006536485045216978,-0.0022927551763132215,0.027162205427885056,55.29203070318035,54.03539364174444,-5.026548245743669,5.026548245743669
0.2149928426080977,-0.0259064510135978,-0.002312790140826401,-0.007302931742742658,-0.001687490934273228,0.027584602124989033,54.03539364174444,54.6637121724624,-3.7699111843077517,5.026548245743669
0.21796640681698154,-0.02000409990500976,-0.0034538685929758504,-0.0076091502560302615,-0.0010879935143748298,0.027930571231991053,55.29203070318035,54.6637121724624,-5.026548245743669,5.026548245743669
0.21796640681698154,-0.02000409990500976,-0.0034538685929758504,-0.007547823246568441,-0.0005138455962878652,0.027892719488590956,54.03539364174444,54.6637121724624,-3.7699111843077517,5.026548245743669
0.22041113858389405,-0.022980281549245,-0.0032876024449983443,-0.0067491031950339675,0.0007263863444677554,0.027825206983834505,54.6637121724624,54.03539364174444,-4.39822971502571,5.026548245743669
0.21848049031591876,-0.021828580252204494,-0.002998448436811093,-0.006818705820478499,0.0011901805846719071,0.028175317216664553,54.03539364174444,54.6637121724624,-4.39822971502571,4.39822971502571
0.22294173603668666,-0.0169014826905591,0.0023087522088321554,-0.007042134762741625,0.0013198639207985252,0.028359885793179274,54.03539364174444,55.29203070318035,-5.026548245743669,5.026548245743669
0.22611422077003845,-0.025859927851002086,0.0017986874925650762,-0.00755582342389971,0.001084338640794158,0.028221456799656153,55.29203070318035,55.29203070318035,-3.7699111843077517,5.026548245743669
0.22611422077003845,-0.025859927851002086,0.0017986874925650762,-0.008089312352240086,0.0006979203608352691,0.02830024901777506,54.03539364174444,55.29203070318035,-5.026548245743669,5.026548245743669
0.23630639909376822,-0.019322239832421255,0.003319077772834934,-0.008415642660111189,0.0013686800084542483,0.02864577155560255,54.6637121724624,54.03539364174444,-4.39822971502571,4.39822971502571
0.23696998872438857,-0.020815044515357185,0.0021787068173104484,-0.00868927245028317,0.00155532531789504,0.028596599586308002,54.6637121724624,55.29203070318035,-4.39822971502571,5.026548245743669
0.23696998872438857,-0.020815044515357185,0.0021787068173104484,-0.009046088671311736,0.0013953641464468092,0.02863039541989565,54.6637121724624,55.29203070318035,-3.7699111843077517,5.026548245743669
0.23812298650415853,-0.02080680180644573,0.0027399869984590618,-0.009583352832123637,0.0009907405619742349,0.02856480749323964,54.03539364174444,55.29203070318035,-5.026548245743669,5.026548245743669
0.23756729903174922,-0.024680400551943454,0.0005030839648554682,-0.009176728082820773,0.0012778271629940718,0.02865412039682269,54.03539364174444,55.29203070318035,-3.7699111843077517,5.026548245743669
0.24286133233383433,-0.019214966512037912,0.0004125895419897277,-0.009654202498495579,0.0012273291067685932,0.028543470427393913,55.29203070318035,54.03539364174444,-4.39822971502571,5.026548245743669
0.24745878481937778,-0.01180940938631703,0.000979332410766219,-0.009270090376958251,0.0017469843151047826,0.028365228325128555,54.6637121724624,54.6637121724624,-3.7699111843077517,5.026548245743669
0.24745878481937778,-0.01180940938631703,0.000979332410766219,-0.009691324783489108,0.001604884775588289,0.028258685488253832,54.6637121724624,54.03539364174444,-5.026548245743669,5.026548245743669
0.24573845281973966,-0.015070692442938623,0.002148240913696645,-0.010173578979447484,0.0014410379226319492,0.028501035645604134,54.03539364174444,55.29203070318035,-5.026548245743669,5.026548245743669
0.24662245932570542,-0.02124181580046703,-0.0003991770504091984,-0.00975227658636868,0.0023307246156036854,0.028773303609341383,55.29203070318035,54.03539364174444,-2.5132741228718345,5.026548245743669
0.24640102933938546,-0.02862407957410524,0.0009578292102988048,-0.009953053435310721,0.002419671742245555,0.028941328171640635,54.03539364174444,54.6637121724624,2.5132741228718345,8.168140899333462
0.24640102933938546,-0.02862407957410524,0.0009578292102988048,-0.009922683238983154,0.0031314953812398016,0.02910609170794487,54.03539364174444,54.03539364174444,7.5398223686155035,10.681415022205297
0.24620956858797943,-0.026761198387255776,0.00043635597959393617,-0.010043247835710645,0.003784713742788881,0.029408137314021587,55.29203070318035,55.29203070318035,11.309733552923255,12.566370614359172
0.24942782639518216,-0.027827071357460216,0.0005138957532960921,-0.009012948954477906,0.005412057042121887,0.02958049951121211,54.03539364174444,55.29203070318035,11.938052083641214,13.823007675795088
0.25479898883005103,-0.024868111455448254,0.002865866815471672,-0.008248747792094946,0.006307477131485939,0.029667767230421305,54.6637121724624,54.03539364174444,13.823007675795088,13.823007675795088
0.25070147356336925,-0.029035113067318548,0.0026387173721275758,-0.007345470250584185,0.007511018309742212,0.030196160543709993,54.03539364174444,55.29203070318035,15.079644737231007,14.451326206513048
0.25070147356336925,-0.029035113067318548,0.0026387173721275758,-0.006992382579483092,0.00804785662330687,0.030572491697967052,55.29203070318035,55.29203070318035,15.079644737231007,15.079644737231007
0.25753192391378726,-0.01956948720882305,0.0056416760484647235,-0.0064855677774176,0.008840372785925865,0.03063324512913823,54.03539364174444,54.6637121724624,13.823007675795088,15.079644737231007
0.265641313097726,-0.018153412837321223,0.008780609869512845,-0.005998538690619171,0.009441001107916236,0.030742064118385315,54.03539364174444,54.03539364174444,15.079644737231007,15.079644737231007
0.2637124710200991,-0.028986930840170025,0.005477360174247878,-0.00521167810074985,0.010366425616666675,0.03084379993379116,54.6637121724624,54.6637121724624,13.823007675795088,16.336281798666924
0.26246744722168547,-0.028714000422152622,0.006357207021898938,-0.005635345703922212,0.010091866133734584,0.03132668510079384,55.29203070318035,54.6637121724624,14.451326206513048,16.336281798666924
0.2629819387398329,-0.03308568475929319,0.00926158602652431,-0.0063211505766958,0.009783525485545397,0.03194011561572552,54.03539364174444,54.03539364174444,15.079644737231007,15.079644737231007
0.2629819387398329,-0.03308568475929319,0.00926158602652431,-0.007034104433842003,0.009418475907295942,0.03233683202415705,54.6637121724624,54.03539364174444,16.336281798666924,17.59291886010284
0.2647013361635485,-0.03521295753280952,0.008382090538413614,-0.006890669697895646,0.0099092039745301,0.03237604256719351,54.6637121724624,55.29203070318035,18.84955592153876,20.106192982974676
0.2692507744474551,-0.030921237458046865,0.008477312214098635,-0.007603096659295261,0.009474064921960235,0.03290762286633253,54.03539364174444,55.29203070318035,23.24778563656447,23.24778563656447
0.2674823287678497,-0.034943357258375295,0.010083422907765486,-0.007937590475194156,0.009216307895258069,0.033331386744976044,54.03539364174444,55.29203070318035,23.876104167282428,23.876104167282428
0.2674823287678497,-0.034943357258375295,0.010083422907765486,-0.00839262967929244,0.008879597531631589,0.03347020223736763,54.03539364174444,55.29203070318035,25.7610597594363,24.504422698000386
0.2704687962320664,-0.03868621896130519,0.010303382701890658,-0.008662904147058725,0.008686565794050694,0.0338963745161891,54.03539364174444,55.29203070318035,27.646015351590176,25.132741228718345
0.27241386511551624,-0.03735352048778482,0.006807258652130839,-0.009261271450668573,0.008071849588304758,0.03423099499195814,54.03539364174444,55.29203070318035,28.902652413026097,26.389378290154262
0.27073007061274224,-0.03641765737824081,0.0077580611246539045,-0.010479235788807273,0.007138905115425587,0.03444209787994623,54.03539364174444,55.29203070318035,30.159289474462014,26.389378290154262
0.27021210751994706,-0.038162529103936776,0.009203818426564103,-0.010829229839146137,0.006698970915749669,0.03443064168095589,54.03539364174444,55.29203070318035,30.159289474462014,26.389378290154262
0.27021210751994706,-0.038162529103936776,0.009203818426564103,-0.011292708804830909,0.0065382024040445685,0.0347184045240283,53.40707511102649,55.29203070318035,31.41592653589793,26.389378290154262
0.26653328290200096,-0.051217595049633524,0.007423992609215201,-0.012924226699396968,0.005217952537350357,0.03561420366168022,54.03539364174444,55.29203070318035,33.929200658769766,23.876104167282428
0.2716784869789556,-0.04731034613242059,0.010485343524402996,-0.013720777351409197,0.004066221823450178,0.03549893107265234,54.03539364174444,56.548667764616276,33.929200658769766,23.876104167282428
0.2716784869789556,-0.04731034613242059,0.010485343524402996,-0.01401366270147264,0.0037805758183822036,0.03552106395363808,52.778756580308524,55.29203070318035,35.18583772020568,23.876104167282428
0.27454550299572117,-0.04419018079570576,0.010031974614422361,-0.015555773163214326,0.0023336666345130652,0.03578300029039383,52.778756580308524,55.92034923389832,35.18583772020568,24.504422698000386
0.2702927545347692,-0.04731607291738564,0.008749983446308906,-0.01602130103856325,0.00243913457961753,0.035623268224298954,52.778756580308524,55.29203070318035,36.4424747816416,25.132741228718345
0.2705607066888782,-0.0480458198003086,0.00625039021241464,-0.015721513656899333,0.002639521029777825,0.03549328166991472,54.03539364174444,55.92034923389832,35.81415625092364,25.7610597594363
0.271595404379665,-0.043831369283861624,0.004940048484914587,-0.01626964332535863,0.0025955349556170404,0.035760966129601,53.40707511102649,55.29203070318035,36.4424747816416,25.7610597594363
0.271595404379665,-0.043831369283861624,0.004940048484914587,-0.015979785472154617,0.0029043775284662843,0.03594954404979944,54.03539364174444,56.548667764616276,37.070793312359555,27.646015351590176
0.2656953360161313,-0.05216394946168177,0.004380234804504724,-0.015447016805410385,0.0026853130548261106,0.03679389785975218,54.03539364174444,56.548667764616276,37.69911184307752,28.274333882308138
0.26386272173902503,-0.05225679909638593,0.005976746072965614,-0.014196665259078145,0.0036298203631304204,0.03743066918104887,53.40707511102649,56.548667764616276,37.070793312359555,28.902652413026097
0.26196467520416405,-0.05361178956095182,0.008717669719326075,-0.013901732629165053,0.003676457388792187,0.037864132784307,54.03539364174444,55.92034923389832,37.69911184307752,28.902652413026097
0.26232681506106614,-0.06030319269355518,0.011129987933932571,-0.012519059935584664,0.005374413216486573,0.038813263177871704,52.778756580308524,55.92034923389832,37.69911184307752,29.53097094374406
0.26232681506106614,-0.06030319269355518,0.011129987933932571,-0.01188182970508933,0.006140298210084438,0.039492265321314335,52.15043804959057,57.80530482605219,38.32743037379548,26.389378290154262
0.2605762642670061,-0.05921408159083145,0.012117384601588128,-0.011486463015899062,0.006582785281352699,0.03995310701429844,50.26548245743669,59.69026041820607,40.84070449666731,13.194689145077131
0.26392418305472154,-0.05729087739760751,0.013591904006366385,-0.010614325758069754,0.006964426022022963,0.039195564575493336,49.00884539600077,61.57521601035994,45.23893421169302,-3.7699111843077517
0.270768741776288,-0.05478788202530649,0.015492443220791755,-0.009954237146303058,0.007578622899018228,0.0376825425773859,46.49557127312894,62.83185307179586,48.38052686528282,-7.5398223686155035
0.2670961407533691,-0.06613850402212465,0.017878524667148593,-0.003931277664378285,0.012051681522279978,0.029070491902530193,44.610615680975066,64.08849013323177,52.15043804959057,-20.106192982974676
0.2670961407533691,-0.06613850402212465,0.017878524667148593,-0.0004781758616445586,0.01425227802246809,0.024731223471462727,43.35397861953915,65.3451271946677,55.29203070318035,-27.01769682087222
0.2701587865012974,-0.06559075803182815,0.019975625658123244,0.001605458528501913,0.015758340014144778,0.022568454034626484,42.725660088821186,65.3451271946677,55.29203070318035,-33.30088212805181
0.26893728761810876,-0.062611899557931,0.024210387780387317,0.004902119981124997,0.017737714108079672,0.018083556089550257,41.46902302738527,65.3451271946677,57.17698629533423,-38.955748904513435
0.2691857779567459,-0.06315881904959804,0.026135002883848207,0.007676185807213187,0.019167019985616207,0.01331072743050754,41.46902302738527,65.3451271946677,57.80530482605219,-42.725660088821186
0.26919593087912447,-0.06670408888416146,0.02532107345604105,0.01110832067206502,0.02088181395083666,0.008090832503512502,41.46902302738527,65.97344572538566,58.43362335677015,-45.23893421169302
0.26875384233780464,-0.06849289714722423,0.0271443628824607,0.014414598699659109,0.022789160255342722,0.0022389031073544174,40.84070449666731,65.3451271946677,58.43362335677015,-47.12388980384689
0.26875384233780464,-0.06849289714722423,0.0271443628824607,0.01581031270325184,0.023321502842009068,-0.0012853488224209286,40.21238596594935,65.3451271946677,59.69026041820607,-49.00884539600077
0.2695689349260758,-0.07411203601532668,0.030354727960231247,0.018645476549863815,0.022694764658808708,-0.013521338813006878,40.84070449666731,65.3451271946677,59.69026041820607,-50.26548245743669
0.26625546703290826,-0.0733162099687368,0.030906452939028384,0.01796081429347396,0.021644736174494028,-0.018680109176784754,40.21238596594935,66.60176425610362,60.31857894892403,-51.5221195188726
0.26625546703290826,-0.0733162099687368,0.030906452939028384,0.018876534420996904,0.021287488751113415,-0.021119583398103714,40.21238596594935,66.60176425610362,60.31857894892403,-50.893800988154645
0.2706392677042051,-0.06692290423395145,0.030801814574727318,0.01918073557317257,0.01985191460698843,-0.02641219412907958,39.5840674352314,65.3451271946677,60.31857894892403,-49.00884539600077
0.2691366468703459,-0.06502682695710482,0.030086158449961802,0.017807540018111467,0.01728257955983281,-0.03248779755085707,38.955748904513435,65.3451271946677,60.31857894892403,-46.49557127312894
0.2643661575575363,-0.06748447056923632,0.028368665097362827,0.017029563896358013,0.01442464697174728,-0.03930572606623173,40.21238596594935,65.97344572538566,60.31857894892403,-45.23893421169302
0.2599860539695942,-0.06935668851209613,0.029153528385148383,0.014987088274210691,0.01098736491985619,-0.04481655824929476,38.955748904513435,66.60176425610362,60.31857894892403,-43.982297150257104
0.2599860539695942,-0.06935668851209613,0.029153528385148383,0.013653771486133337,0.008871386758983135,-0.04713740386068821,39.5840674352314,66.60176425610362,60.31857894892403,-42.725660088821186
0.2574836358418043,-0.06226522642624678,0.02255095619773172,0.009784501045942307,0.0022492818534374237,-0.05518604628741741,38.955748904513435,65.3451271946677,60.31857894892403,-41.46902302738527
0.25853000561505,-0.061858344203065116,0.01955898148960172,0.0085155563428998,0.00028944014411536045,-0.05843554902821779,38.955748904513435,66.60176425610362,60.31857894892403,-40.21238596594935
0.25853000561505,-0.061858344203065116,0.01955898148960172,0.007569259963929653,-0.0010147816137759946,-0.06019164156168699,38.955748904513435,65.97344572538566,60.31857894892403,-40.21238596594935
0.2573039650331794,-0.05739489707217841,0.019149767807409953,0.006078271544538438,-0.0035363464849069715,-0.06345883570611477,39.5840674352314,65.97344572538566,60.31857894892403,-38.955748904513435
0.25710214022900035,-0.054199638384112965,0.018753163043685343,0.0066893440671265125,-0.004555349936708808,-0.06685064546763897,38.955748904513435,65.97344572538566,60.31857894892403,-38.32743037379548
0.2533346414951104,-0.05282331531374254,0.01596865875224001,0.007555296644568443,-0.005355794448405504,-0.06983689963817596,40.21238596594935,66.60176425610362,60.31857894892403,-37.69911184307752
0.24885556481597207,-0.052269022046744384,0.016163221707466292,0.009012391790747643,-0.005767717608250678,-0.07245028205215931,40.21238596594935,65.97344572538566,59.06194188748812,-37.070793312359555
0.247064361668722,-0.061162528813056546,0.015478248036722656,0.010347831528633833,-0.0063841091468930244,-0.07500508427619934,40.21238596594935,65.97344572538566,60.31857894892403,-37.69911184307752
0.24738473782149795,-0.06123879780799135,0.015621991047058838,0.012197959469631314,-0.007069464540109038,-0.07813942804932594,41.46902302738527,66.60176425610362,59.69026041820607,-36.4424747816416
0.2492836020987269,-0.05222452217822332,0.01747734473544057,0.013122921576723456,-0.007498859893530607,-0.08010826632380486,40.21238596594935,66.60176425610362,59.06194188748812,-36.4424747816416
0.24798129749818018,-0.05115889973600196,0.01855447444014193,0.013750691199675202,-0.007527672802098095,-0.08116254583001137,41.46902302738527,65.3451271946677,60.31857894892403,-36.4424747816416
